"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"338","R Tip: Use seasadj() to de-seasonalize a time series. http://t.co/l6okgIvrfx
#rstats #datascience #datamining",FALSE,9,NA,2014-09-12 05:13:42,FALSE,NA,"510295162304466944",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",6,FALSE,FALSE,NA,NA
"341","R Tip: Use ""&lt;&lt;-"" instead of ""&lt;-"" operator to assign value to a variable that exists outside the function from which it is called. #rstats",FALSE,17,NA,2014-09-05 14:33:31,FALSE,NA,"507899331093868545",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",6,FALSE,FALSE,NA,NA
"347","The Avg Length Of A Lesson In This R course Is ~3.5Min, Each Stuffd With A Core R Concept + Code http://t.co/IxgQ5IRL1Z #rstats #DataScience",FALSE,6,NA,2014-08-20 15:05:17,FALSE,NA,"502109118690119680",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",6,FALSE,FALSE,NA,NA
"349","Convert a R Factor Variable To A Collection of Multiple 1/0 Binary Vars: ""bins &lt;- model.matrix( ~ 0 + varName, data)""  #rstats #DataScience",FALSE,8,NA,2014-08-18 05:57:29,FALSE,NA,"501246486336634883",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",6,FALSE,FALSE,NA,NA
"350","discretize() from arules pkg is a convenient fn to convert continuous vars to categorical. Has split criteria options. #rstats #datascience",FALSE,12,NA,2014-08-16 19:18:58,FALSE,NA,"500723408510799872",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","R_Programming",6,FALSE,FALSE,NA,NA
"140","R Tip: Use 'InformationValue' pkg to optimise classification accuracy. http://t.co/FjUfgme4qN #rstats #datascience http://t.co/g1UzssUVeV",FALSE,26,NA,2015-08-28 03:33:12,FALSE,NA,"637105623302307840",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",5,FALSE,FALSE,NA,NA
"182","Suggestion: In @RStudio Cmd+L seems to be more intuitive over current Ctrl+L to clear the console on a mac. Consider a change? #rstats",FALSE,10,NA,2015-07-06 03:02:46,FALSE,NA,"617891409027162112",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",5,FALSE,FALSE,NA,NA
"190","R Tip: To get a division's remainder use %% operator. Example: 24%%7 yields 3. #rstats #datascience",FALSE,17,NA,2015-06-26 02:18:32,FALSE,NA,"614256400907137024",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",5,FALSE,FALSE,NA,NA
"197","R Tip: Use dwtest {lmtest} to check for autocorrelated errors (patterns) in time series - regression models. #rstats #datascience",FALSE,24,NA,2015-06-17 03:08:09,FALSE,NA,"611007395582443520",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",5,FALSE,FALSE,NA,NA
"203","R Tip: Use sys.chmod() to change permission for files and directories from within R. #rstats #datascience",FALSE,13,NA,2015-06-03 18:36:02,FALSE,NA,"606167475848224768",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",5,FALSE,FALSE,NA,NA
"231","How to build regression models algorithmically?
Adv Linear Regression: A complete numeric example #rstats #statistics http://t.co/jeoBCDsfLq",FALSE,31,NA,2015-04-30 06:38:08,FALSE,NA,"593665621709103105",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",5,FALSE,FALSE,NA,NA
"244","R Tip: Use slide() from DataCombine package to create lags and lead variables within the data frame. #rstats #data http://t.co/Zi6HLxgHN4",FALSE,24,NA,2015-04-09 13:06:21,FALSE,NA,"586153174852968449",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",5,FALSE,FALSE,NA,NA
"275","R Tip: mixedsort() from gtools pkg sorts strings with embedded numbers so the nums are in correct order. Basic sort() cant do this. #rstats",FALSE,14,NA,2015-02-20 18:13:40,FALSE,NA,"568835895505203200",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",5,FALSE,FALSE,NA,NA
"279","R Tip: Use options(show.error.messages=F), if you wish to turn off displaying error messages in console. #rstats http://t.co/6Rhsv0S4Re",FALSE,12,NA,2015-02-15 17:31:11,FALSE,NA,"567013262860886016",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",5,FALSE,FALSE,NA,NA
"304","R Tip: Turn off printing scientific notation such 1e-5 in output, using options(scipen=999) #rstats #datascience",FALSE,14,NA,2014-11-24 14:32:13,FALSE,NA,"536890031357456384",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",5,FALSE,FALSE,NA,NA
"315","R Tip: dir ('folder path') shows the files in 'folder path'. Works much like the same way as in windows cmd prompt. #rstats",FALSE,7,NA,2014-11-11 17:12:37,FALSE,NA,"532219355296059392",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",5,FALSE,FALSE,NA,NA
"361","Discover the best models in your Regression analysis and generate them all: http://t.co/lUnXdDEAA9   #rstats #datascience @dataanalytics",FALSE,8,NA,2014-06-28 05:10:21,FALSE,NA,"482752842638168064",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",5,FALSE,FALSE,NA,NA
"376","Learn how to improve efficiency - Importing Data in R: http://t.co/ULF5eLIpgy
#rstats #datascience #statistics",FALSE,10,NA,2014-06-17 04:44:23,FALSE,NA,"478760041084764160",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",5,FALSE,FALSE,NA,NA
"53","For those who wanna blog #rstats https://t.co/lNqSpMEDxY",FALSE,9,NA,2016-05-23 11:17:38,FALSE,NA,"734704840413085698",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",4,FALSE,FALSE,NA,NA
"105","R Tip: Use MDS with cmdscale() to reduce multiple features in dataset to k features. https://t.co/hlc1W0eD5V #rstats #datascience",FALSE,18,NA,2015-11-16 09:31:52,FALSE,NA,"666186916035858432",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",4,FALSE,FALSE,NA,NA
"168","R Tip: watch() {testhat} can watch a directory for changes and run a func whenever a file is added / modified / deleted #rstats #datascience",FALSE,15,NA,2015-07-24 16:47:13,FALSE,NA,"624621868998225921",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",4,FALSE,FALSE,NA,NA
"202","CRAN's Task View for official statistics &amp; survey methodology http://t.co/KBA0q8C7NS #rstats #datascience",FALSE,8,NA,2015-06-05 10:49:09,FALSE,NA,"606774756012990465",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",4,FALSE,FALSE,NA,NA
"237","R Trivia: Typing news() gets you the latest info and updates for your version of R from within the console. Try it! #rstats #datascience",FALSE,9,NA,2015-04-20 16:37:18,FALSE,NA,"590192525752696832",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",4,FALSE,FALSE,NA,NA
"265","R Tip: Remove columns with duplicate names in a dataframe with: myDf &lt;- myDf[, colnames(unique(as.matrix(myDf), MARGIN=2))]#rstats #bigdata",FALSE,19,NA,2015-03-04 12:59:05,FALSE,NA,"573105382417043456",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",4,FALSE,FALSE,NA,NA
"305","R Function 5: bagEarth() from earth pkg performs a bagged MARS (Multivariate Adaptive Regressive Spline) #rstats #machinelearning",FALSE,6,NA,2014-11-24 05:34:28,FALSE,NA,"536754704802258944",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",4,FALSE,FALSE,NA,NA
"324","R Tip: file.remove('filepath') removes the file from directory. Use this wisely to delete multiple files esp in repetitive tasks. #rstats",FALSE,2,NA,2014-10-20 12:45:41,FALSE,NA,"524179649425702912",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",4,FALSE,FALSE,NA,NA
"332","R Tip: Source your R code from HTTPS urls using source_url(""https://t.co/7jR7ZMQYw0"") from 'devtools' package #rstats",FALSE,12,NA,2014-10-11 06:17:38,FALSE,NA,"520820500201619456",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",4,FALSE,FALSE,NA,NA
"334","R Tip: Sort a data frame based on 2 columns together: df[order(df$col1, df$col2),  ] #rstats",FALSE,15,NA,2014-09-16 11:55:04,FALSE,NA,"511845721759551488",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",4,FALSE,FALSE,NA,NA
"381","Learn HOW and WHY to use the POSIXlt date format in R from this short video: http://t.co/2uG45aQTha. #rstats #datascience",FALSE,1,NA,2014-06-11 05:33:21,FALSE,NA,"476598038975090689",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",4,FALSE,FALSE,NA,NA
"389","If you are new to R Programming, start here: http://t.co/kx5l4zd20V
#rstats #datascience #courses",FALSE,1,NA,2014-06-05 18:02:15,FALSE,NA,"474612175122612225",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",4,FALSE,FALSE,NA,NA
"235","R Tip: Use rcs() - restricted cubic splines from rms pkg to fit flexible nonlinear fns for a predictor. #rstats #statistics #datascience",FALSE,13,NA,2015-04-22 16:06:30,FALSE,NA,"590909553581031426",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",3,FALSE,FALSE,NA,NA
"301","R Tip: Use cat(""\014"") to programatically clear the R Console in Windows. #rstats",FALSE,11,NA,2014-11-30 08:30:08,FALSE,NA,"538973239347658753",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",3,FALSE,FALSE,NA,NA
"317","R Code Tip: Initialize all required pkgs in one line: lapply(x, require, character.only=T), where x is char of all reqd pkg names #rstats",FALSE,13,NA,2014-11-10 04:43:38,FALSE,NA,"531668483184939009",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",3,FALSE,FALSE,NA,NA
"328","#rstats Tip: use withTimeout() from R.utils pkg to stop a function that takes too long to execute and move on to next fn. #datascience",FALSE,11,NA,2014-10-15 17:32:02,FALSE,NA,"522439769842671616",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",3,FALSE,FALSE,NA,NA
"333","R Tip: Use unclass() on objects like 'lm' to break it down to a 'list'. Makes it easier to access un-printed elements this way. #rstats",FALSE,10,NA,2014-09-22 07:59:03,FALSE,NA,"513960655280295936",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",3,FALSE,FALSE,NA,NA
"336","Learn R Update: All video tutorials on our youtube channel are now brought to you 100% Ad Free.  http://t.co/LSbNxsQ2L9 #rstats #datascience",FALSE,7,NA,2014-09-15 13:13:53,FALSE,NA,"511503169168637952",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",3,FALSE,FALSE,NA,NA
"344","R is the leading open-source language for statistical computing and machine learning. Learn it from the best. #rstats http://t.co/kT404skPqR",FALSE,6,NA,2014-08-26 14:30:25,FALSE,NA,"504274671282716672",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",3,FALSE,FALSE,NA,NA
"366","Advanced Data mining course with R in Production! http://t.co/11TDl8XKIj
#rstats #datascience #programming #statistics",FALSE,6,NA,2014-06-24 16:19:27,FALSE,NA,"481471674294874112",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",3,FALSE,FALSE,NA,NA
"371","Test your proficiency in R with this practice exercise video: http://t.co/ZGbiJlSdDV
#rstats #datascience #statistics",FALSE,9,NA,2014-06-21 16:21:51,FALSE,NA,"480385115025965056",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",3,FALSE,FALSE,NA,NA
"379","Goldman Sachs's stats model to predict World Cup 2014. http://t.co/qxWsPLPxQq
#rstats #statistics #datascience",FALSE,1,NA,2014-06-15 04:10:55,FALSE,NA,"478026843207917570",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",3,FALSE,FALSE,NA,NA
"383","Planning for a career in #datascience? There is no better place to start. Subscribe to our 'Learn R' channel http://t.co/VnarRHUUlh
#rstats",FALSE,3,NA,2014-06-09 17:00:42,FALSE,NA,"476046239243313152",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",3,FALSE,FALSE,NA,NA
"390","Fundamentals of Date formating in R - video link : http://t.co/7AfCw2dyIa
#rstats #datascience",FALSE,0,NA,2014-06-05 17:57:58,FALSE,NA,"474611098675453953",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",3,FALSE,FALSE,NA,NA
"399","R Programming beginners course - Practice Exercise 3 added http://t.co/GxkKJ4RsQA
#rstats #course #DataScience  #bigdata",FALSE,3,NA,2014-06-02 04:39:24,FALSE,NA,"473322967925940225",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",3,FALSE,FALSE,NA,NA
"64","@TrevorABranch @romunov Its just a tip. Ofcourse, sprintf is nice and familiar. But I use this often. https://t.co/b3ZxfhLOYF",FALSE,0,"TrevorABranch",2016-03-25 09:39:03,FALSE,"713238962597265409","713299146417971200","441560048","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",2,FALSE,FALSE,NA,NA
"263","R Tip: gctorture() provokes garbage collection on every memory allocation, to cure memory protection bugs. But makes R run slow. #rstats",FALSE,5,NA,2015-03-09 14:25:38,FALSE,NA,"574939103516565504",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",2,FALSE,FALSE,NA,NA
"300","R Tip: Use withTimeout() func from R.utils pkg to interrupt functions if run time exceeds a preset time limit and move to next step. #rstats",FALSE,8,NA,2014-12-01 14:45:42,FALSE,NA,"539430141114744832",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",2,FALSE,FALSE,NA,NA
"302","R Tip: Use dist() to compute the distance between rows of a matrix.",FALSE,6,NA,2014-11-28 17:40:09,FALSE,NA,"538386879398150145",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",2,FALSE,FALSE,NA,NA
"303","R Tip: Use diff() to calculate lagged and iterated differences of a numeric vector. #rstats",FALSE,12,NA,2014-11-26 06:46:55,FALSE,NA,"537497713177161728",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",2,FALSE,FALSE,NA,NA
"311","R Tip: dim(matrix) returns the number of rows and columns. #rstats",FALSE,5,NA,2014-11-19 19:06:01,FALSE,NA,"535146995959099392",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",2,FALSE,FALSE,NA,NA
"323","R Function No 4: avNNet() from nnet pkg to implement Model Averaged Neural Network #rstats #datascience #MachineLearning",FALSE,4,NA,2014-10-22 07:09:57,FALSE,NA,"524819934400880640",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",2,FALSE,FALSE,NA,NA
"331","R Tip: Use gbm() in gbm pkg to implement 'Stochastic Gradient Boosting' - a powerful algo for predictive models.  #rstats #datascience",FALSE,4,NA,2014-10-15 10:00:56,FALSE,NA,"522326246328246272",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",2,FALSE,FALSE,NA,NA
"339","R Tip: Get started with parallel computing with 'snow' package #rstats http://t.co/2coYKBiVoS",FALSE,4,NA,2014-09-09 08:00:54,FALSE,NA,"509250077299204096",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",2,FALSE,FALSE,NA,NA
"351","NROW is similar to nrow, but can be applied on a vector, treating it as 1-column matrix. It replaces the length() cmd. #rstats #datascience",FALSE,3,NA,2014-08-15 12:37:09,FALSE,NA,"500259899578654720",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",2,FALSE,FALSE,NA,NA
"352","commandArgs() returns the cmd line arguments passed with R script run from command. http://t.co/KuVpUPiZ3T 
#rstats #datascience #analytics",FALSE,8,NA,2014-08-14 17:33:35,FALSE,NA,"499972114154127361",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",2,FALSE,FALSE,NA,NA
"355","The simple 3 Step system to fearlessly learn R. http://t.co/kIAYMtr9ow
#rstats #datascience #statistics",FALSE,10,NA,2014-07-14 02:16:36,FALSE,NA,"488507321304117250",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",2,FALSE,FALSE,NA,NA
"365","Best way to learn R Programming in a week! Subscribe for lesson updates. http://t.co/49NEGcK7hw 
#rstats #bigdata #datascience",FALSE,6,NA,2014-06-25 05:58:07,FALSE,NA,"481677698301841408",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",2,FALSE,FALSE,NA,NA
"375","The 'which()' operator is a common sticking point while learning R. See how we taught this: http://t.co/4scunJ2VJV 
#rstats #datascience",FALSE,4,NA,2014-06-17 17:28:31,FALSE,NA,"478952342671208448",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",2,FALSE,FALSE,NA,NA
"377","Learn how to master data subsetting in 'R Language' by using the 'which' operator: http://t.co/K046mGSVtQ  #rstats #datascience #statistics",FALSE,2,NA,2014-06-16 05:25:00,FALSE,NA,"478407875836903425",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",2,FALSE,FALSE,NA,NA
"387","Wish to get good with R? Just watching videos isn't enough. Use your fingers now and apply! http://t.co/3l3KewcDgb
#rstats #datascience",FALSE,1,NA,2014-06-07 06:27:54,FALSE,NA,"475162212298792960",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",2,FALSE,FALSE,NA,NA
"388","Looking for hands-on experience in R Language? Try our Latest Practice Exercises with solutions. http://t.co/T2JT96ZEZp
#rstats #datascience",FALSE,5,NA,2014-06-07 04:42:59,FALSE,NA,"475135809989791744",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",2,FALSE,FALSE,NA,NA
"394","This week quick hits http://t.co/RQMDfksZlp 
#rstats",FALSE,1,NA,2014-06-03 18:08:14,FALSE,NA,"473888907541483520",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",2,FALSE,FALSE,NA,NA
"406","R Programming Practice Exercise - Latest Video : http://t.co/gpEtJoe34t   #rstats #analytics #datascience #course. Subscribe for more!",FALSE,0,NA,2014-05-28 18:11:02,FALSE,NA,"471715284873531392",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",2,FALSE,FALSE,NA,NA
"1","@sharon000 Because both #rstats and numpy have a lot in common. I will exclude #rstats from future if there is an o… https://t.co/ZB9Az5wzeH",FALSE,1,"sharon000",2018-02-28 07:13:38,TRUE,"968224922932862979","968745997173231617","10915042","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",1,FALSE,FALSE,NA,NA
"62","@SylvainCF When you want to test how good your imputation method is, yes?",FALSE,2,"SylvainCF",2016-04-01 13:08:16,FALSE,"715887195056435200","715888510079623168","373931940","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",1,FALSE,FALSE,NA,NA
"153","@R_Programming Use Alt+Shift+K on windows instead! #rstats",FALSE,2,"R_Programming",2015-08-06 04:14:54,FALSE,"629139035936567297","629143587502960640","2505271093","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",1,FALSE,FALSE,NA,NA
"161","@hadleywickham Exactly! That's a great point. I never fully understood what exactly causes this overhead. http://t.co/iloiulmgEo",FALSE,2,"hadleywickham",2015-07-31 12:34:16,FALSE,"627068878036664320","627094928401629185","69133574","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",1,FALSE,FALSE,NA,NA
"178","@PatricZhao There is an extensive page on this: http://t.co/krYSs1Se3x",FALSE,0,"PatricZhao",2015-07-09 03:39:12,FALSE,"618978958541852672","618987742089744384","2374756279","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",1,FALSE,FALSE,NA,NA
"214","@expersso Nice! Do let us know of awesome functions like this :)",FALSE,0,"expersso",2015-05-18 12:28:19,FALSE,"600262041098690560","600276727823110144","2963731611","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",1,FALSE,FALSE,NA,NA
"249","@Karla_HH Add the argument all=TRUE to your merge statement, you should get them all.",FALSE,0,"Karla_HH",2015-03-30 17:31:26,FALSE,"560587763100037120","582596004811124736","88985735","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",1,FALSE,FALSE,NA,NA
"255","R Tip: system.file(package=""MASS”) gets you the directory path of MASS package. #rstats",FALSE,12,NA,2015-03-29 17:12:44,FALSE,NA,"582228911121027073",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",1,FALSE,FALSE,NA,NA
"284","R Tip: getForm and postForm functions from the RCurl package can be used to submit forms from R. #rstats",FALSE,7,NA,2015-01-05 04:31:27,FALSE,NA,"551959136317870080",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",1,FALSE,FALSE,NA,NA
"285","@ASudiptaBanerje we are currently making one. You will find a lot of material on our site http://t.co/yhguAcE1g9",FALSE,2,"ASudiptaBanerje",2015-01-03 17:16:58,FALSE,"551411476854894592","551427009545400320","2919580320","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",1,FALSE,FALSE,NA,NA
"306","@hadleywickham Thats a different story, you can create multiple vars when you choose to. Otherwise many other fns should be deprecated.",FALSE,0,"hadleywickham",2014-11-22 19:47:43,FALSE,"536139058724864001","536244654631444480","69133574","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","R_Programming",1,FALSE,FALSE,NA,NA
"309","R Tip: setClass('myClass') will define a new user defined class called 'myClass''. Use setAs() to further customization. #rstats",FALSE,1,NA,2014-11-21 11:10:40,FALSE,NA,"535752146705055744",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",1,FALSE,FALSE,NA,NA
"314","R Tip: Use invisible(..) to suppress printing the output to console. Widely used from within functions. #rstats",FALSE,9,NA,2014-11-13 17:47:06,FALSE,NA,"532952810111778816",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","R_Programming",1,FALSE,FALSE,NA,NA
"316","R Tip: Make missing values in a factor variable as another category in one-line using: levels(Var) &lt;- c (levels (Var), ""UNKNOWN"") #rstats",FALSE,5,NA,2014-11-11 17:03:01,FALSE,NA,"532216940857540608",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",1,FALSE,FALSE,NA,NA
"326","#rstats  #machinelearning Function No 2: Use ada() in ada pkg to implement Boosted classification trees. #datascience #DataMining",FALSE,8,NA,2014-10-18 04:25:30,FALSE,NA,"523328996411338753",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",1,FALSE,FALSE,NA,NA
"342","Set the memory size R uses using memory.limit(size=desired-size) in windows platform. Onothers, use mem.limits() #rstats",FALSE,3,NA,2014-09-05 08:12:43,FALSE,NA,"507803498260332544",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",1,FALSE,FALSE,NA,NA
"358","@ianjacobs I find it useful when working out a problem from multiple angles. Its a personal convenience at the end of the day.",FALSE,0,"ianjacobs",2014-06-30 17:45:17,FALSE,"483470017468846080","483667602711908352","20582110","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",1,FALSE,FALSE,NA,NA
"359","Is it wise to install all R packages in your system? Find out here! http://t.co/kQXSKv0Iq9 #rstats #datascience #dataanalytics",FALSE,3,NA,2014-06-30 03:56:57,FALSE,NA,"483459147459878913",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",1,FALSE,FALSE,NA,NA
"362","Learn how to write functions in R in this short video - http://t.co/yT6GXDnogb
#rstats #dataanalytics",FALSE,8,NA,2014-06-28 05:05:28,FALSE,NA,"482751613954555904",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",1,FALSE,FALSE,NA,NA
"374","Completed the 'which()' operator lesson? http://t.co/BZzL7KImM0 . Substantiate with this practice exercise: http://t.co/LS7aWN5g72  #rstats",FALSE,1,NA,2014-06-18 17:35:51,FALSE,NA,"479316577452433408",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",1,FALSE,FALSE,NA,NA
"380","Advanced Data Mining Course on the cards. http://t.co/2Nknl0ZPxP",FALSE,5,NA,2014-06-13 06:20:05,FALSE,NA,"477334573752520704",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",1,FALSE,FALSE,NA,NA
"384","Planning for a career in #datascience ? There is no better place to start. Subscribe to our 'Learn R' #youtube channel.
#rstats #courses",FALSE,0,NA,2014-06-09 16:58:10,FALSE,NA,"476045602963202051",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",1,FALSE,FALSE,NA,NA
"386","Need hands-on experience in R Programming? Try our Latest Practice Exercise videos. http://t.co/T2JT96ZEZp  
#rstats #datascience",FALSE,3,NA,2014-06-07 17:32:29,FALSE,NA,"475329461437480961",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",1,FALSE,FALSE,NA,NA
"396","Here comes the recent post with practice exercise for beginners who are learning R
http://t.co/bEIcNDuTx7",FALSE,0,NA,2014-06-03 15:05:22,FALSE,NA,"473842885461164032",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",1,FALSE,FALSE,NA,NA
"397","Install and Learn R now at any time.. 
http://t.co/u2C8qedLuA",FALSE,1,NA,2014-06-03 15:00:44,FALSE,NA,"473841721961226240",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",1,FALSE,FALSE,NA,NA
"400","Interesting practice exercise video added .. http://t.co/7ob1XyP27X

#rstats #datascience #course #analytics #statistics",FALSE,2,NA,2014-05-30 18:38:09,FALSE,NA,"472446885647511552",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",1,FALSE,FALSE,NA,NA
"401","This week quick hits
http://t.co/RQMDfksZlp",FALSE,0,NA,2014-05-30 14:18:27,FALSE,NA,"472381530648498176",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",1,FALSE,FALSE,NA,NA
